scanner,combo,ctype,be,n_candidates,n_confirmed,n_executed,funnel_pct,wr,er,pf,dwr,der
PULLBACK_V2,G2_G7_TGT_BULL,PAIR,1.5,82840,79619,79619,96.1,44.32,0.1761,1.337,-1.28,-0.0849
PULLBACK_V2,G3_G7_PCTSTOP_BULL,PAIR,0.0,82840,27970,27970,33.8,39.97,0.1767,1.252,-5.63,-0.0843
PULLBACK_V2,G3_G7_PCTSTOP_BULL,PAIR,0.5,82840,27970,27970,33.8,39.97,0.3193,1.571,-5.63,0.0583
PULLBACK_V2,G3_G7_PCTSTOP_BULL,PAIR,0.8,82840,27970,27970,33.8,39.97,0.3007,1.521,-5.63,0.0397
PULLBACK_V2,G3_G7_PCTSTOP_BULL,PAIR,1.0,82840,27970,27970,33.8,39.97,0.2884,1.489,-5.63,0.0274
PULLBACK_V2,G3_G7_PCTSTOP_BULL,PAIR,1.2,82840,27970,27970,33.8,39.97,0.2759,1.458,-5.63,0.0149
PULLBACK_V2,G3_G7_PCTSTOP_BULL,PAIR,1.5,82840,27970,27970,33.8,39.97,0.2575,1.415,-5.63,-0.0035
PULLBACK_V2,G4_G7_HRR_BULL,PAIR,0.0,82840,35954,35954,43.4,44.36,0.1079,1.183,-1.24,-0.1531
PULLBACK_V2,G4_G7_HRR_BULL,PAIR,0.5,82840,35954,35954,43.4,44.36,0.2279,1.484,-1.24,-0.0331
PULLBACK_V2,G4_G7_HRR_BULL,PAIR,0.8,82840,35954,35954,43.4,44.36,0.2125,1.437,-1.24,-0.0485
PULLBACK_V2,G4_G7_HRR_BULL,PAIR,1.0,82840,35954,35954,43.4,44.36,0.2023,1.408,-1.24,-0.0587
PULLBACK_V2,G4_G7_HRR_BULL,PAIR,1.2,82840,35954,35954,43.4,44.36,0.1915,1.378,-1.24,-0.0695
PULLBACK_V2,G4_G7_HRR_BULL,PAIR,1.5,82840,35954,35954,43.4,44.36,0.1759,1.337,-1.24,-0.0851
PULLBACK_V2,G5_G7_FAST_BULL,PAIR,0.0,82840,27946,27946,33.7,44.78,0.1279,1.219,-0.82,-0.1331
PULLBACK_V2,G5_G7_FAST_BULL,PAIR,0.5,82840,27946,27946,33.7,44.78,0.2456,1.526,-0.82,-0.0154
PULLBACK_V2,G5_G7_FAST_BULL,PAIR,0.8,82840,27946,27946,33.7,44.78,0.2305,1.478,-0.82,-0.0305
PULLBACK_V2,G5_G7_FAST_BULL,PAIR,1.0,82840,27946,27946,33.7,44.78,0.2204,1.448,-0.82,-0.0406
PULLBACK_V2,G5_G7_FAST_BULL,PAIR,1.2,82840,27946,27946,33.7,44.78,0.21,1.418,-0.82,-0.051
PULLBACK_V2,G5_G7_FAST_BULL,PAIR,1.5,82840,27946,27946,33.7,44.78,0.1949,1.376,-0.82,-0.0661
PULLBACK_V2,G5_G13_FAST_CLV,PAIR,0.0,82840,11637,11637,14.0,45.65,0.0286,1.055,0.05,-0.2324
PULLBACK_V2,G5_G13_FAST_CLV,PAIR,0.5,82840,11637,11637,14.0,45.65,0.1336,1.319,0.05,-0.1274
PULLBACK_V2,G5_G13_FAST_CLV,PAIR,0.8,82840,11637,11637,14.0,45.65,0.12,1.278,0.05,-0.141
PULLBACK_V2,G5_G13_FAST_CLV,PAIR,1.0,82840,11637,11637,14.0,45.65,0.1101,1.249,0.05,-0.1509
PULLBACK_V2,G5_G13_FAST_CLV,PAIR,1.2,82840,11637,11637,14.0,45.65,0.1008,1.223,0.05,-0.1602
PULLBACK_V2,G5_G13_FAST_CLV,PAIR,1.5,82840,11637,11637,14.0,45.65,0.0877,1.189,0.05,-0.1733
PULLBACK_V2,G7_G13_BULL_CLV,PAIR,0.0,82840,31711,31711,38.3,46.69,0.052,1.102,1.09,-0.209
PULLBACK_V2,G7_G13_BULL_CLV,PAIR,0.5,82840,31711,31711,38.3,46.69,0.1555,1.38,1.09,-0.1055
PULLBACK_V2,G7_G13_BULL_CLV,PAIR,0.8,82840,31711,31711,38.3,46.69,0.1424,1.337,1.09,-0.1186
PULLBACK_V2,G7_G13_BULL_CLV,PAIR,1.0,82840,31711,31711,38.3,46.69,0.1328,1.308,1.09,-0.1282
PULLBACK_V2,G7_G13_BULL_CLV,PAIR,1.2,82840,31711,31711,38.3,46.69,0.1237,1.281,1.09,-0.1373
PULLBACK_V2,G7_G13_BULL_CLV,PAIR,1.5,82840,31711,31711,38.3,46.69,0.1106,1.244,1.09,-0.1504
PULLBACK_V2,G7_G14_BULL_ASYM,PAIR,0.0,82840,31313,31313,37.8,40.85,0.1235,1.186,-4.75,-0.1375
PULLBACK_V2,G7_G14_BULL_ASYM,PAIR,0.5,82840,31313,31313,37.8,40.85,0.2585,1.489,-4.75,-0.0025
PULLBACK_V2,G7_G14_BULL_ASYM,PAIR,0.8,82840,31313,31313,37.8,40.85,0.2416,1.443,-4.75,-0.0194
PULLBACK_V2,G7_G14_BULL_ASYM,PAIR,1.0,82840,31313,31313,37.8,40.85,0.2305,1.414,-4.75,-0.0305
PULLBACK_V2,G7_G14_BULL_ASYM,PAIR,1.2,82840,31313,31313,37.8,40.85,0.2186,1.385,-4.75,-0.0424
PULLBACK_V2,G7_G14_BULL_ASYM,PAIR,1.5,82840,31313,31313,37.8,40.85,0.2008,1.343,-4.75,-0.0602
PULLBACK_V2,G8_G14_NBEAR_ASYM,PAIR,0.0,82840,33137,33137,40.0,40.36,0.1077,1.161,-5.24,-0.1533
PULLBACK_V2,G8_G14_NBEAR_ASYM,PAIR,0.5,82840,33137,33137,40.0,40.36,0.2432,1.457,-5.24,-0.0178
PULLBACK_V2,G8_G14_NBEAR_ASYM,PAIR,0.8,82840,33137,33137,40.0,40.36,0.2261,1.412,-5.24,-0.0349
PULLBACK_V2,G8_G14_NBEAR_ASYM,PAIR,1.0,82840,33137,33137,40.0,40.36,0.2152,1.384,-5.24,-0.0458
PULLBACK_V2,G8_G14_NBEAR_ASYM,PAIR,1.2,82840,33137,33137,40.0,40.36,0.203,1.355,-5.24,-0.058
PULLBACK_V2,G8_G14_NBEAR_ASYM,PAIR,1.5,82840,33137,33137,40.0,40.36,0.1853,1.314,-5.24,-0.0757
PULLBACK_V2,G12_G7_EARLY_BULL,PAIR,0.0,82840,31845,31845,38.4,44.18,0.1019,1.172,-1.42,-0.1591
PULLBACK_V2,G12_G7_EARLY_BULL,PAIR,0.5,82840,31845,31845,38.4,44.18,0.2215,1.47,-1.42,-0.0395
PULLBACK_V2,G12_G7_EARLY_BULL,PAIR,0.8,82840,31845,31845,38.4,44.18,0.2063,1.424,-1.42,-0.0547
PULLBACK_V2,G12_G7_EARLY_BULL,PAIR,1.0,82840,31845,31845,38.4,44.18,0.1955,1.393,-1.42,-0.0655
PULLBACK_V2,G12_G7_EARLY_BULL,PAIR,1.2,82840,31845,31845,38.4,44.18,0.1851,1.364,-1.42,-0.0759
PULLBACK_V2,G12_G7_EARLY_BULL,PAIR,1.5,82840,31845,31845,38.4,44.18,0.1697,1.324,-1.42,-0.0913
PULLBACK_V2,G13_G7_CLV_BULL,PAIR,0.0,82840,31711,31711,38.3,46.69,0.052,1.102,1.09,-0.209
PULLBACK_V2,G13_G7_CLV_BULL,PAIR,0.5,82840,31711,31711,38.3,46.69,0.1555,1.38,1.09,-0.1055
PULLBACK_V2,G13_G7_CLV_BULL,PAIR,0.8,82840,31711,31711,38.3,46.69,0.1424,1.337,1.09,-0.1186
PULLBACK_V2,G13_G7_CLV_BULL,PAIR,1.0,82840,31711,31711,38.3,46.69,0.1328,1.308,1.09,-0.1282
PULLBACK_V2,G13_G7_CLV_BULL,PAIR,1.2,82840,31711,31711,38.3,46.69,0.1237,1.281,1.09,-0.1373
PULLBACK_V2,G13_G7_CLV_BULL,PAIR,1.5,82840,31711,31711,38.3,46.69,0.1106,1.244,1.09,-0.1504
PULLBACK_V2,G1_G2_TIGHT_HRTGT,PAIR,0.0,82840,33137,33137,40.0,40.36,0.1077,1.161,-5.24,-0.1533
PULLBACK_V2,G1_G2_TIGHT_HRTGT,PAIR,0.5,82840,33137,33137,40.0,40.36,0.2432,1.457,-5.24,-0.0178
PULLBACK_V2,G1_G2_TIGHT_HRTGT,PAIR,0.8,82840,33137,33137,40.0,40.36,0.2261,1.412,-5.24,-0.0349
PULLBACK_V2,G1_G2_TIGHT_HRTGT,PAIR,1.0,82840,33137,33137,40.0,40.36,0.2152,1.384,-5.24,-0.0458
PULLBACK_V2,G1_G2_TIGHT_HRTGT,PAIR,1.2,82840,33137,33137,40.0,40.36,0.203,1.355,-5.24,-0.058
PULLBACK_V2,G1_G2_TIGHT_HRTGT,PAIR,1.5,82840,33137,33137,40.0,40.36,0.1853,1.314,-5.24,-0.0757
PULLBACK_V2,G3_G5_PCTSTOP_FAST,PAIR,0.0,82840,10244,10244,12.4,41.2,0.2149,1.313,-4.4,-0.0461
PULLBACK_V2,G3_G5_PCTSTOP_FAST,PAIR,0.5,82840,10244,10244,12.4,41.2,0.3535,1.645,-4.4,0.0925
PULLBACK_V2,G3_G5_PCTSTOP_FAST,PAIR,0.8,82840,10244,10244,12.4,41.2,0.3353,1.593,-4.4,0.0743
PULLBACK_V2,G3_G5_PCTSTOP_FAST,PAIR,1.0,82840,10244,10244,12.4,41.2,0.3233,1.56,-4.4,0.0623
PULLBACK_V2,G3_G5_PCTSTOP_FAST,PAIR,1.2,82840,10244,10244,12.4,41.2,0.3115,1.528,-4.4,0.0505
PULLBACK_V2,G3_G5_PCTSTOP_FAST,PAIR,1.5,82840,10244,10244,12.4,41.2,0.2937,1.483,-4.4,0.0327
PULLBACK_V2,G14_G5_ASYM_FAST,PAIR,0.0,82840,11660,11660,14.1,41.2,0.1329,1.202,-4.4,-0.1281
PULLBACK_V2,G14_G5_ASYM_FAST,PAIR,0.5,82840,11660,11660,14.1,41.2,0.2658,1.507,-4.4,0.0048
PULLBACK_V2,G14_G5_ASYM_FAST,PAIR,0.8,82840,11660,11660,14.1,41.2,0.2493,1.461,-4.4,-0.0117
PULLBACK_V2,G14_G5_ASYM_FAST,PAIR,1.0,82840,11660,11660,14.1,41.2,0.2385,1.433,-4.4,-0.0225
PULLBACK_V2,G14_G5_ASYM_FAST,PAIR,1.2,82840,11660,11660,14.1,41.2,0.2266,1.402,-4.4,-0.0344
PULLBACK_V2,G14_G5_ASYM_FAST,PAIR,1.5,82840,11660,11660,14.1,41.2,0.2096,1.361,-4.4,-0.0514
PULLBACK_V2,G14_G12_ASYM_EARLY,PAIR,0.0,82840,13142,13142,15.9,40.21,0.1008,1.151,-5.39,-0.1602
PULLBACK_V2,G14_G12_ASYM_EARLY,PAIR,0.5,82840,13142,13142,15.9,40.21,0.2372,1.445,-5.39,-0.0238
PULLBACK_V2,G14_G12_ASYM_EARLY,PAIR,0.8,82840,13142,13142,15.9,40.21,0.2197,1.399,-5.39,-0.0413
PULLBACK_V2,G14_G12_ASYM_EARLY,PAIR,1.0,82840,13142,13142,15.9,40.21,0.2086,1.372,-5.39,-0.0524
PULLBACK_V2,G14_G12_ASYM_EARLY,PAIR,1.2,82840,13142,13142,15.9,40.21,0.1967,1.343,-5.39,-0.0643
PULLBACK_V2,G14_G12_ASYM_EARLY,PAIR,1.5,82840,13142,13142,15.9,40.21,0.1788,1.302,-5.39,-0.0822
PULLBACK_V2,G16_G7_FASTTIGHT_B,PAIR,0.0,82840,35896,35896,43.3,44.35,0.1124,1.191,-1.25,-0.1486
PULLBACK_V2,G16_G7_FASTTIGHT_B,PAIR,0.5,82840,35896,35896,43.3,44.35,0.2316,1.492,-1.25,-0.0294
PULLBACK_V2,G16_G7_FASTTIGHT_B,PAIR,0.8,82840,35896,35896,43.3,44.35,0.2167,1.446,-1.25,-0.0443
PULLBACK_V2,G16_G7_FASTTIGHT_B,PAIR,1.0,82840,35896,35896,43.3,44.35,0.2059,1.415,-1.25,-0.0551
PULLBACK_V2,G16_G7_FASTTIGHT_B,PAIR,1.2,82840,35896,35896,43.3,44.35,0.1957,1.386,-1.25,-0.0653
PULLBACK_V2,G16_G7_FASTTIGHT_B,PAIR,1.5,82840,35896,35896,43.3,44.35,0.1803,1.345,-1.25,-0.0807
PULLBACK_V2,G20_G2_BULLFAST_TGT,PAIR,0.0,82840,27946,27946,33.7,44.78,0.1279,1.219,-0.82,-0.1331
PULLBACK_V2,G20_G2_BULLFAST_TGT,PAIR,0.5,82840,27946,27946,33.7,44.78,0.2456,1.526,-0.82,-0.0154
PULLBACK_V2,G20_G2_BULLFAST_TGT,PAIR,0.8,82840,27946,27946,33.7,44.78,0.2305,1.478,-0.82,-0.0305
PULLBACK_V2,G20_G2_BULLFAST_TGT,PAIR,1.0,82840,27946,27946,33.7,44.78,0.2204,1.448,-0.82,-0.0406
PULLBACK_V2,G20_G2_BULLFAST_TGT,PAIR,1.2,82840,27946,27946,33.7,44.78,0.21,1.418,-0.82,-0.051
PULLBACK_V2,G20_G2_BULLFAST_TGT,PAIR,1.5,82840,27946,27946,33.7,44.78,0.1949,1.376,-0.82,-0.0661
PULLBACK_V2,G22_G2_TRIPLE_TGT,PAIR,0.0,82840,11054,11054,13.3,41.76,0.1514,1.232,-3.84,-0.1096
PULLBACK_V2,G22_G2_TRIPLE_TGT,PAIR,0.5,82840,11054,11054,13.3,41.76,0.2838,1.546,-3.84,0.0228
PULLBACK_V2,G22_G2_TRIPLE_TGT,PAIR,0.8,82840,11054,11054,13.3,41.76,0.2673,1.498,-3.84,0.0063
PULLBACK_V2,G22_G2_TRIPLE_TGT,PAIR,1.0,82840,11054,11054,13.3,41.76,0.2562,1.468,-3.84,-0.0048
PULLBACK_V2,G22_G2_TRIPLE_TGT,PAIR,1.2,82840,11054,11054,13.3,41.76,0.2443,1.437,-3.84,-0.0167
PULLBACK_V2,G22_G2_TRIPLE_TGT,PAIR,1.5,82840,11054,11054,13.3,41.76,0.2275,1.395,-3.84,-0.0335
PULLBACK_V2,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,0.0,82840,11054,11054,13.3,41.76,0.1514,1.232,-3.84,-0.1096
PULLBACK_V2,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,0.5,82840,11054,11054,13.3,41.76,0.2838,1.546,-3.84,0.0228
PULLBACK_V2,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,0.8,82840,11054,11054,13.3,41.76,0.2673,1.498,-3.84,0.0063
PULLBACK_V2,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,1.0,82840,11054,11054,13.3,41.76,0.2562,1.468,-3.84,-0.0048
PULLBACK_V2,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,1.2,82840,11054,11054,13.3,41.76,0.2443,1.437,-3.84,-0.0167
PULLBACK_V2,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,1.5,82840,11054,11054,13.3,41.76,0.2275,1.395,-3.84,-0.0335
PULLBACK_V2,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,0.0,82840,31313,31313,37.8,40.85,0.1235,1.186,-4.75,-0.1375
PULLBACK_V2,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,0.5,82840,31313,31313,37.8,40.85,0.2585,1.489,-4.75,-0.0025
PULLBACK_V2,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,0.8,82840,31313,31313,37.8,40.85,0.2416,1.443,-4.75,-0.0194
PULLBACK_V2,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,1.0,82840,31313,31313,37.8,40.85,0.2305,1.414,-4.75,-0.0305
PULLBACK_V2,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,1.2,82840,31313,31313,37.8,40.85,0.2186,1.385,-4.75,-0.0424
PULLBACK_V2,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,1.5,82840,31313,31313,37.8,40.85,0.2008,1.343,-4.75,-0.0602
PULLBACK_V2,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,0.0,82840,4688,4688,5.7,40.81,0.1173,1.177,-4.79,-0.1437
PULLBACK_V2,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,0.5,82840,4688,4688,5.7,40.81,0.2508,1.474,-4.79,-0.0102
PULLBACK_V2,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,0.8,82840,4688,4688,5.7,40.81,0.2341,1.429,-4.79,-0.0269
PULLBACK_V2,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,1.0,82840,4688,4688,5.7,40.81,0.2236,1.402,-4.79,-0.0374
PULLBACK_V2,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,1.2,82840,4688,4688,5.7,40.81,0.2116,1.373,-4.79,-0.0494
PULLBACK_V2,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,1.5,82840,4688,4688,5.7,40.81,0.1946,1.333,-4.79,-0.0664
PULLBACK_V2,G2_G5_G7_TGT_FAST_BULL,TRIPLE,0.0,82840,27946,27946,33.7,44.78,0.1279,1.219,-0.82,-0.1331
PULLBACK_V2,G2_G5_G7_TGT_FAST_BULL,TRIPLE,0.5,82840,27946,27946,33.7,44.78,0.2456,1.526,-0.82,-0.0154
PULLBACK_V2,G2_G5_G7_TGT_FAST_BULL,TRIPLE,0.8,82840,27946,27946,33.7,44.78,0.2305,1.478,-0.82,-0.0305
PULLBACK_V2,G2_G5_G7_TGT_FAST_BULL,TRIPLE,1.0,82840,27946,27946,33.7,44.78,0.2204,1.448,-0.82,-0.0406
PULLBACK_V2,G2_G5_G7_TGT_FAST_BULL,TRIPLE,1.2,82840,27946,27946,33.7,44.78,0.21,1.418,-0.82,-0.051
PULLBACK_V2,G2_G5_G7_TGT_FAST_BULL,TRIPLE,1.5,82840,27946,27946,33.7,44.78,0.1949,1.376,-0.82,-0.0661
PULLBACK_V2,G3_G5_G7_PCT_FAST_BULL,TRIPLE,0.0,82840,9916,9916,12.0,41.22,0.2175,1.317,-4.38,-0.0435
PULLBACK_V2,G3_G5_G7_PCT_FAST_BULL,TRIPLE,0.5,82840,9916,9916,12.0,41.22,0.3563,1.65,-4.38,0.0953
PULLBACK_V2,G3_G5_G7_PCT_FAST_BULL,TRIPLE,0.8,82840,9916,9916,12.0,41.22,0.338,1.597,-4.38,0.077
PULLBACK_V2,G3_G5_G7_PCT_FAST_BULL,TRIPLE,1.0,82840,9916,9916,12.0,41.22,0.326,1.564,-4.38,0.065
PULLBACK_V2,G3_G5_G7_PCT_FAST_BULL,TRIPLE,1.2,82840,9916,9916,12.0,41.22,0.314,1.532,-4.38,0.053
PULLBACK_V2,G3_G5_G7_PCT_FAST_BULL,TRIPLE,1.5,82840,9916,9916,12.0,41.22,0.2962,1.487,-4.38,0.0352
PULLBACK_V2,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,0.0,82840,6946,6946,8.4,40.86,-0.0294,0.951,-4.74,-0.2904
PULLBACK_V2,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,0.5,82840,6946,6946,8.4,40.86,0.0972,1.203,-4.74,-0.1638
PULLBACK_V2,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,0.8,82840,6946,6946,8.4,40.86,0.0813,1.164,-4.74,-0.1797
PULLBACK_V2,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,1.0,82840,6946,6946,8.4,40.86,0.0715,1.142,-4.74,-0.1895
PULLBACK_V2,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,1.2,82840,6946,6946,8.4,40.86,0.0596,1.115,-4.74,-0.2014
PULLBACK_V2,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,1.5,82840,6946,6946,8.4,40.86,0.042,1.079,-4.74,-0.219
PULLBACK_V2,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,0.0,82840,11054,11054,13.3,41.76,0.1514,1.232,-3.84,-0.1096
PULLBACK_V2,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,0.5,82840,11054,11054,13.3,41.76,0.2838,1.546,-3.84,0.0228
PULLBACK_V2,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,0.8,82840,11054,11054,13.3,41.76,0.2673,1.498,-3.84,0.0063
PULLBACK_V2,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,1.0,82840,11054,11054,13.3,41.76,0.2562,1.468,-3.84,-0.0048
PULLBACK_V2,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,1.2,82840,11054,11054,13.3,41.76,0.2443,1.437,-3.84,-0.0167
PULLBACK_V2,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,1.5,82840,11054,11054,13.3,41.76,0.2275,1.395,-3.84,-0.0335
PULLBACK_V2,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,0.0,82840,12419,12419,15.0,40.66,0.1153,1.173,-4.94,-0.1457
PULLBACK_V2,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,0.5,82840,12419,12419,15.0,40.66,0.2511,1.474,-4.94,-0.0099
PULLBACK_V2,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,0.8,82840,12419,12419,15.0,40.66,0.2345,1.429,-4.94,-0.0265
PULLBACK_V2,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,1.0,82840,12419,12419,15.0,40.66,0.2227,1.399,-4.94,-0.0383
PULLBACK_V2,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,1.2,82840,12419,12419,15.0,40.66,0.2108,1.369,-4.94,-0.0502
PULLBACK_V2,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,1.5,82840,12419,12419,15.0,40.66,0.193,1.328,-4.94,-0.068
PULLBACK_V2,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,0.0,82840,11660,11660,14.1,41.2,0.1329,1.202,-4.4,-0.1281
PULLBACK_V2,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,0.5,82840,11660,11660,14.1,41.2,0.2658,1.507,-4.4,0.0048
PULLBACK_V2,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,0.8,82840,11660,11660,14.1,41.2,0.2493,1.461,-4.4,-0.0117
PULLBACK_V2,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,1.0,82840,11660,11660,14.1,41.2,0.2385,1.433,-4.4,-0.0225
PULLBACK_V2,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,1.2,82840,11660,11660,14.1,41.2,0.2266,1.402,-4.4,-0.0344
PULLBACK_V2,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,1.5,82840,11660,11660,14.1,41.2,0.2096,1.361,-4.4,-0.0514
PULLBACK_V2,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,0.0,82840,19839,19839,23.9,39.52,0.1782,1.251,-6.08,-0.0828
PULLBACK_V2,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,0.5,82840,19839,19839,23.9,39.52,0.3224,1.571,-6.08,0.0614
PULLBACK_V2,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,0.8,82840,19839,19839,23.9,39.52,0.3035,1.52,-6.08,0.0425
PULLBACK_V2,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,1.0,82840,19839,19839,23.9,39.52,0.291,1.488,-6.08,0.03
PULLBACK_V2,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,1.2,82840,19839,19839,23.9,39.52,0.2785,1.458,-6.08,0.0175
PULLBACK_V2,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,1.5,82840,19839,19839,23.9,39.52,0.2598,1.414,-6.08,-0.0012
PULLBACK_V2,G4_G5_G7_HRR_FAST_BULL,TRIPLE,0.0,82840,12628,12628,15.2,44.79,0.1288,1.221,-0.81,-0.1322
PULLBACK_V2,G4_G5_G7_HRR_FAST_BULL,TRIPLE,0.5,82840,12628,12628,15.2,44.79,0.2473,1.532,-0.81,-0.0137
PULLBACK_V2,G4_G5_G7_HRR_FAST_BULL,TRIPLE,0.8,82840,12628,12628,15.2,44.79,0.2323,1.484,-0.81,-0.0287
PULLBACK_V2,G4_G5_G7_HRR_FAST_BULL,TRIPLE,1.0,82840,12628,12628,15.2,44.79,0.2222,1.453,-0.81,-0.0388
PULLBACK_V2,G4_G5_G7_HRR_FAST_BULL,TRIPLE,1.2,82840,12628,12628,15.2,44.79,0.2116,1.422,-0.81,-0.0494
PULLBACK_V2,G4_G5_G7_HRR_FAST_BULL,TRIPLE,1.5,82840,12628,12628,15.2,44.79,0.1962,1.38,-0.81,-0.0648
PULLBACK_V2,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,0.0,82840,13142,13142,15.9,40.21,0.1008,1.151,-5.39,-0.1602
PULLBACK_V2,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,0.5,82840,13142,13142,15.9,40.21,0.2372,1.445,-5.39,-0.0238
PULLBACK_V2,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,0.8,82840,13142,13142,15.9,40.21,0.2197,1.399,-5.39,-0.0413
PULLBACK_V2,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,1.0,82840,13142,13142,15.9,40.21,0.2086,1.372,-5.39,-0.0524
PULLBACK_V2,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,1.2,82840,13142,13142,15.9,40.21,0.1967,1.343,-5.39,-0.0643
PULLBACK_V2,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,1.5,82840,13142,13142,15.9,40.21,0.1788,1.302,-5.39,-0.0822
PULLBACK_V2,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,0.0,82840,11660,11660,14.1,41.2,0.1329,1.202,-4.4,-0.1281
PULLBACK_V2,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,0.5,82840,11660,11660,14.1,41.2,0.2658,1.507,-4.4,0.0048
PULLBACK_V2,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,0.8,82840,11660,11660,14.1,41.2,0.2493,1.461,-4.4,-0.0117
PULLBACK_V2,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,1.0,82840,11660,11660,14.1,41.2,0.2385,1.433,-4.4,-0.0225
PULLBACK_V2,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,1.2,82840,11660,11660,14.1,41.2,0.2266,1.402,-4.4,-0.0344
PULLBACK_V2,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,1.5,82840,11660,11660,14.1,41.2,0.2096,1.361,-4.4,-0.0514
PULLBACK_V2,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,0.0,82840,4440,4440,5.4,41.26,0.1339,1.203,-4.34,-0.1271
PULLBACK_V2,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,0.5,82840,4440,4440,5.4,41.26,0.2668,1.508,-4.34,0.0058
PULLBACK_V2,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,0.8,82840,4440,4440,5.4,41.26,0.2512,1.464,-4.34,-0.0098
PULLBACK_V2,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,1.0,82840,4440,4440,5.4,41.26,0.2395,1.433,-4.34,-0.0215
PULLBACK_V2,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,1.2,82840,4440,4440,5.4,41.26,0.2278,1.403,-4.34,-0.0332
PULLBACK_V2,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,1.5,82840,4440,4440,5.4,41.26,0.2105,1.362,-4.34,-0.0505
PULLBACK_V2,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,0.0,82840,31313,31313,37.8,40.85,0.1235,1.186,-4.75,-0.1375
PULLBACK_V2,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,0.5,82840,31313,31313,37.8,40.85,0.2585,1.489,-4.75,-0.0025
PULLBACK_V2,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,0.8,82840,31313,31313,37.8,40.85,0.2416,1.443,-4.75,-0.0194
