scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,naive_baseline_fired,data_source_flags,gate_vcp_tightness,gate_vol_contraction,gate_pivot_breakout
ACCUMULATION,AEGISLOG,2017-12-26 15:30:00 IST,BULL,2017-12-26 09:15:00 IST,285.55,268.44,311.22,319.78,328.34,336.9,2018-01-15 15:30:00 IST,298.5,TIME_EXPIRY,0.7566,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AEGISLOG,2023-12-13 15:30:00 IST,BULL,2023-12-13 09:15:00 IST,394.7,376.77,421.59,430.56,439.52,448.49,2023-12-15 15:30:00 IST,376.77,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AETHER,2025-10-24 15:30:00 IST,BULL,2025-10-24 09:15:00 IST,764.45,744.85,793.85,803.65,813.44,823.24,2025-10-30 15:30:00 IST,744.85,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AFFLE,2025-12-31 15:30:00 IST,BULL,2025-12-31 09:15:00 IST,1799.4,1724.03,1912.45,1950.14,1987.82,2025.5,2026-01-12 15:30:00 IST,1724.03,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AFSL,2023-05-11 15:30:00 IST,BULL,2023-05-11 09:15:00 IST,257.4,243.03,278.96,286.15,293.33,300.52,2023-05-17 15:30:00 IST,286.15,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AFSL,2026-07-13 15:30:00 IST,BULL,2026-07-13 09:15:00 IST,202.28,200.41,205.09,206.02,206.96,207.89,2026-07-31 15:30:00 IST,201.04,TIME_EXPIRY,-0.6627,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AHLUCONT,2017-02-17 15:30:00 IST,BULL,2017-02-17 09:15:00 IST,298.3,284.04,319.69,326.82,333.95,341.08,2017-03-09 15:30:00 IST,304.05,TIME_EXPIRY,0.4032,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AHLUCONT,2017-03-17 15:30:00 IST,BULL,2017-03-17 09:15:00 IST,324.4,305.62,352.56,361.95,371.34,380.73,2017-03-27 15:30:00 IST,305.62,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AHLUCONT,2017-05-11 15:30:00 IST,BULL,2017-05-11 09:15:00 IST,397.2,374.15,431.78,443.3,454.83,466.35,2017-05-18 15:30:00 IST,374.15,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AHLUCONT,2019-03-14 15:30:00 IST,BULL,2019-03-14 09:15:00 IST,340.65,321.1,369.97,379.74,389.51,399.28,2019-03-21 15:30:00 IST,321.1,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AHLUCONT,2019-10-29 15:30:00 IST,BULL,2019-10-29 09:15:00 IST,301.1,283.77,327.1,335.76,344.43,353.1,2019-11-01 15:30:00 IST,335.76,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AHLUCONT,2021-11-04 15:30:00 IST,BULL,2021-11-04 09:15:00 IST,396.8,376.01,427.98,438.37,448.77,459.16,2021-11-11 15:30:00 IST,438.37,TARGET,2.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AHLUCONT,2025-04-11 15:30:00 IST,BULL,2025-04-11 09:15:00 IST,862.55,813.22,936.54,961.2,985.87,1010.53,2025-05-01 15:30:00 IST,847.5,TIME_EXPIRY,-0.3051,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AHLUCONT,2026-06-22 15:30:00 IST,BULL,2026-06-22 09:15:00 IST,839.5,795.25,905.88,928.0,950.13,972.25,2026-07-13 15:30:00 IST,861.6,TIME_EXPIRY,0.4994,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AIAENG,2018-05-09 15:30:00 IST,BULL,2018-05-09 09:15:00 IST,1449.7,1406.68,1514.24,1535.75,1557.26,1578.77,2018-05-17 15:30:00 IST,1535.75,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AIAENG,2020-07-20 15:30:00 IST,BULL,2020-07-20 09:15:00 IST,1701.6,1633.8,1803.3,1837.2,1871.1,1905.0,2020-08-03 15:30:00 IST,1633.8,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AIAENG,2022-08-03 15:30:00 IST,BULL,2022-08-03 09:15:00 IST,2489.75,2378.3,2656.93,2712.66,2768.38,2824.11,2022-08-05 15:30:00 IST,2378.3,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AIAENG,2023-06-12 15:30:00 IST,BULL,2023-06-12 09:15:00 IST,3267.45,3129.4,3474.52,3543.54,3612.56,3681.58,2023-06-30 15:30:00 IST,3155.85,TIME_EXPIRY,-0.8084,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AIIL,2025-06-23 15:30:00 IST,BULL,2025-06-23 09:15:00 IST,520.0,494.32,558.52,571.36,584.2,597.04,2025-07-02 15:30:00 IST,494.32,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AIIL,2025-09-17 15:30:00 IST,BULL,2025-09-17 09:15:00 IST,655.1,623.1,703.1,719.1,735.11,751.11,2025-09-19 15:30:00 IST,623.1,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AIMTRON,2024-12-11 15:30:00 IST,BULL,2024-12-11 09:15:00 IST,625.7,596.02,670.22,685.06,699.9,714.74,2024-12-20 15:30:00 IST,596.02,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AJANTPHARM,2020-01-15 15:30:00 IST,BULL,2020-01-15 09:15:00 IST,722.35,699.1,757.23,768.86,780.48,792.11,2020-01-17 15:30:00 IST,768.86,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AJANTPHARM,2022-09-01 15:30:00 IST,BULL,2022-09-01 09:15:00 IST,1376.4,1329.86,1446.21,1469.48,1492.75,1516.02,2022-09-15 15:30:00 IST,1329.86,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AJANTPHARM,2023-04-28 15:30:00 IST,BULL,2023-04-28 09:15:00 IST,1312.6,1257.45,1395.33,1422.9,1450.48,1478.05,2023-05-05 15:30:00 IST,1257.45,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AJANTPHARM,2023-08-21 15:30:00 IST,BULL,2023-08-21 09:15:00 IST,1789.35,1690.09,1938.24,1987.88,2037.51,2087.14,2023-08-25 15:30:00 IST,1690.09,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2017-03-27 15:30:00 IST,BULL,2017-03-27 09:15:00 IST,2211.3,2104.74,2371.13,2424.41,2477.69,2530.97,2017-03-29 15:30:00 IST,2104.74,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2017-11-03 15:30:00 IST,BULL,2017-11-03 09:15:00 IST,1925.95,1866.1,2015.72,2045.65,2075.58,2105.5,2017-11-23 15:30:00 IST,1974.45,TIME_EXPIRY,0.8104,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2018-04-30 15:30:00 IST,BEAR,2018-04-30 09:15:00 IST,1976.35,1892.95,2101.44,2143.14,2184.84,2226.54,2018-05-18 15:30:00 IST,1940.95,TIME_EXPIRY,-0.4245,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2018-11-13 15:30:00 IST,BEAR,2018-11-13 09:15:00 IST,1969.6,1899.2,2075.2,2110.4,2145.61,2180.81,2018-11-28 15:30:00 IST,1899.2,STOP_LOSS,-1.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2019-07-26 15:30:00 IST,BULL,2019-07-26 09:15:00 IST,1815.15,1745.05,1920.3,1955.36,1990.41,2025.46,2019-07-31 15:30:00 IST,1745.05,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2019-09-03 15:30:00 IST,BULL,2019-09-03 09:15:00 IST,1840.4,1764.46,1954.31,1992.28,2030.24,2068.21,2019-09-20 15:30:00 IST,1992.28,TARGET,2.0,13,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2020-11-24 15:30:00 IST,BULL,2020-11-24 09:15:00 IST,2775.65,2677.43,2922.97,2972.08,3021.19,3070.3,2020-12-14 15:30:00 IST,2898.5,TIME_EXPIRY,1.2508,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2022-09-09 15:30:00 IST,BULL,2022-09-09 09:15:00 IST,3198.65,3112.76,3327.48,3370.43,3413.38,3456.32,2022-09-20 15:30:00 IST,3370.43,TARGET,2.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2022-09-19 15:30:00 IST,BULL,2022-09-19 09:15:00 IST,3249.15,3160.44,3382.22,3426.58,3470.93,3515.29,2022-10-07 15:30:00 IST,3160.44,STOP_LOSS,-1.0,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2023-11-16 15:30:00 IST,BULL,2023-11-16 09:15:00 IST,4361.25,4222.53,4569.34,4638.7,4708.06,4777.42,2023-11-29 15:30:00 IST,4638.7,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2023-11-24 15:30:00 IST,BULL,2023-11-24 09:15:00 IST,4557.8,4417.39,4768.41,4838.62,4908.82,4979.02,2023-12-06 15:30:00 IST,4838.62,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2025-03-24 15:30:00 IST,BULL,2025-03-24 09:15:00 IST,5052.55,4865.2,5333.58,5427.25,5520.92,5614.6,2025-03-28 15:30:00 IST,4865.2,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2025-07-17 15:30:00 IST,BULL,2025-07-17 09:15:00 IST,5018.7,4899.77,5197.1,5256.57,5316.04,5375.5,2025-08-01 15:30:00 IST,4899.77,STOP_LOSS,-1.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKEM,2025-07-25 15:30:00 IST,BULL,2025-07-25 09:15:00 IST,5011.9,4890.38,5194.17,5254.93,5315.69,5376.44,2025-08-01 15:30:00 IST,4890.38,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKYLAMINE,2020-07-10 15:30:00 IST,BULL,2020-07-10 09:15:00 IST,967.45,917.61,1042.21,1067.13,1092.05,1116.97,2020-07-16 15:30:00 IST,917.61,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALKYLAMINE,2020-11-14 15:30:00 IST,BULL,2020-11-14 09:15:00 IST,1355.55,1293.92,1448.0,1478.81,1509.63,1540.44,2020-11-20 15:30:00 IST,1478.81,TARGET,2.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALLDIGI,2019-07-02 15:30:00 IST,BULL,2019-07-02 09:15:00 IST,316.85,311.95,324.2,326.64,329.09,331.54,2019-07-03 15:30:00 IST,311.95,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALLDIGI,2025-03-24 15:30:00 IST,BULL,2025-03-24 09:15:00 IST,974.3,921.88,1052.93,1079.14,1105.34,1131.55,2025-03-26 15:30:00 IST,921.88,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ALLDIGI,2025-04-02 15:30:00 IST,BULL,2025-04-02 09:15:00 IST,984.4,930.7,1064.95,1091.8,1118.65,1145.5,2025-04-04 15:30:00 IST,930.7,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AMBUJACEM,2017-09-01 15:30:00 IST,BULL,2017-09-01 09:15:00 IST,282.6,273.17,296.75,301.46,306.18,310.89,2017-09-21 15:30:00 IST,276.75,TIME_EXPIRY,-0.6203,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AMBUJACEM,2021-07-30 15:30:00 IST,BULL,2021-07-30 09:15:00 IST,411.15,395.63,434.43,442.18,449.94,457.7,2021-08-10 15:30:00 IST,395.63,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AMBUJACEM,2022-07-08 15:30:00 IST,BULL,2022-07-08 09:15:00 IST,368.45,362.24,377.76,380.86,383.97,387.07,2022-07-28 15:30:00 IST,370.85,TIME_EXPIRY,0.3867,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AMBUJACEM,2022-07-18 15:30:00 IST,BULL,2022-07-18 09:15:00 IST,370.7,364.72,379.67,382.66,385.64,388.63,2022-08-02 15:30:00 IST,382.66,TARGET,2.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AMBUJACEM,2024-12-10 15:30:00 IST,BULL,2024-12-10 09:15:00 IST,573.5,542.83,619.51,634.84,650.18,665.51,2024-12-24 15:30:00 IST,542.83,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,AMRUTANJAN,2026-04-29 15:30:00 IST,BULL,2026-04-29 09:15:00 IST,582.0,556.59,620.12,632.82,645.52,658.23,2026-05-05 15:30:00 IST,556.59,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ANANDRATHI,2025-05-16 15:30:00 IST,BULL,2025-05-16 09:15:00 IST,908.2,868.8,967.31,987.01,1006.71,1026.42,2025-06-02 15:30:00 IST,987.01,TARGET,2.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ANANDRATHI,2025-07-23 15:30:00 IST,BULL,2025-07-23 09:15:00 IST,1343.2,1273.63,1447.56,1482.34,1517.12,1551.91,2025-08-08 15:30:00 IST,1273.63,STOP_LOSS,-1.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ANANDRATHI,2025-08-19 15:30:00 IST,BULL,2025-08-19 09:15:00 IST,1411.4,1350.16,1503.27,1533.89,1564.51,1595.14,2025-09-08 15:30:00 IST,1463.4,TIME_EXPIRY,0.849,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ANANDRATHI,2026-01-07 15:30:00 IST,BULL,2026-01-07 09:15:00 IST,1583.0,1537.06,1651.91,1674.88,1697.84,1720.81,2026-01-13 15:30:00 IST,1537.06,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ANANTRAJ,2023-07-17 15:30:00 IST,BULL,2023-07-17 09:15:00 IST,187.7,178.55,201.43,206.01,210.58,215.16,2023-08-02 15:30:00 IST,206.01,TARGET,2.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ANANTRAJ,2023-11-08 15:30:00 IST,BULL,2023-11-08 09:15:00 IST,247.8,233.66,269.01,276.08,283.14,290.21,2023-11-28 15:30:00 IST,259.65,TIME_EXPIRY,0.8382,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ANONDITA,2025-12-02 15:30:00 IST,BULL,2025-12-02 09:15:00 IST,672.05,637.75,723.5,740.64,757.79,774.94,2025-12-09 15:30:00 IST,740.64,TARGET,2.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ANONDITA,2025-12-11 15:30:00 IST,BULL,2025-12-11 09:15:00 IST,735.0,707.74,775.89,789.52,803.15,816.78,2025-12-15 15:30:00 IST,707.74,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ANONDITA,2025-12-19 15:30:00 IST,BULL,2025-12-19 09:15:00 IST,749.0,726.9,782.15,793.2,804.26,815.31,2025-12-23 15:30:00 IST,793.2,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,ANONDITA,2025-12-30 15:30:00 IST,BULL,2025-12-30 09:15:00 IST,968.75,930.06,1026.78,1046.13,1065.47,1084.82,2026-01-09 15:30:00 IST,930.06,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APARINDS,2018-04-20 15:30:00 IST,BULL,2018-04-20 09:15:00 IST,786.0,751.72,837.42,854.56,871.7,888.84,2018-05-10 15:30:00 IST,788.8,TIME_EXPIRY,0.0817,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APARINDS,2018-09-17 15:30:00 IST,BULL,2018-09-17 09:15:00 IST,631.9,609.75,665.12,676.2,687.27,698.34,2018-09-20 15:30:00 IST,609.75,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APARINDS,2020-11-14 15:30:00 IST,BULL,2020-11-14 09:15:00 IST,315.25,298.94,339.72,347.88,356.03,364.19,2020-11-24 15:30:00 IST,347.88,TARGET,2.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APARINDS,2023-07-25 15:30:00 IST,BULL,2023-07-25 09:15:00 IST,3814.4,3633.92,4085.13,4175.37,4265.61,4355.85,2023-07-28 15:30:00 IST,3633.92,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APARINDS,2024-01-01 15:30:00 IST,BULL,2024-01-01 09:15:00 IST,6058.25,5810.27,6430.23,6554.22,6678.21,6802.2,2024-01-05 15:30:00 IST,5810.27,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APARINDS,2024-04-25 15:30:00 IST,BULL,2024-04-25 09:15:00 IST,7848.9,7388.51,8539.48,8769.67,8999.87,9230.06,2024-05-09 15:30:00 IST,7388.51,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APCOTEXIND,2025-07-09 15:30:00 IST,BULL,2025-07-09 09:15:00 IST,400.9,387.1,421.61,428.51,435.41,442.31,2025-07-17 15:30:00 IST,387.1,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APCOTEXIND,2025-11-27 15:30:00 IST,BULL,2025-11-27 09:15:00 IST,409.1,389.5,438.5,448.3,458.09,467.89,2025-12-05 15:30:00 IST,389.5,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APLAPOLLO,2017-02-09 15:30:00 IST,BULL,2017-02-09 09:15:00 IST,112.3,106.55,120.93,123.8,126.68,129.56,2017-02-22 15:30:00 IST,106.55,STOP_LOSS,-1.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APLAPOLLO,2017-04-05 15:30:00 IST,BULL,2017-04-05 09:15:00 IST,120.7,115.19,128.97,131.73,134.48,137.24,2017-04-21 15:30:00 IST,131.73,TARGET,2.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APLAPOLLO,2020-01-23 15:30:00 IST,BULL,2020-01-23 09:15:00 IST,200.9,192.02,214.23,218.67,223.11,227.55,2020-01-27 15:30:00 IST,218.67,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APLAPOLLO,2020-11-06 15:30:00 IST,BULL,2020-11-06 09:15:00 IST,325.6,308.5,351.25,359.8,368.35,376.9,2020-11-26 15:30:00 IST,317.9,TIME_EXPIRY,-0.4503,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APLAPOLLO,2020-11-14 15:30:00 IST,BULL,2020-11-14 09:15:00 IST,331.2,315.66,354.52,362.29,370.06,377.83,2020-11-25 15:30:00 IST,315.66,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APLAPOLLO,2023-08-02 15:30:00 IST,BULL,2023-08-02 09:15:00 IST,1591.65,1522.72,1695.04,1729.5,1763.96,1798.43,2023-08-03 15:30:00 IST,1522.72,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APLAPOLLO,2025-05-28 15:30:00 IST,BULL,2025-05-28 09:15:00 IST,1835.3,1774.28,1926.83,1957.34,1987.85,2018.36,2025-06-17 15:30:00 IST,1833.4,TIME_EXPIRY,-0.0311,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APLAPOLLO,2025-10-06 15:30:00 IST,BULL,2025-10-06 09:15:00 IST,1742.0,1694.63,1813.06,1836.74,1860.43,1884.11,2025-10-24 15:30:00 IST,1767.0,TIME_EXPIRY,0.5278,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APLAPOLLO,2025-10-23 15:30:00 IST,BULL,2025-10-23 09:15:00 IST,1753.6,1703.09,1829.36,1854.61,1879.86,1905.12,2025-11-12 15:30:00 IST,1765.4,TIME_EXPIRY,0.2336,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APLAPOLLO,2026-07-27 15:30:00 IST,BULL,2026-07-27 09:15:00 IST,1849.9,1797.25,1928.88,1955.2,1981.52,2007.85,2026-08-03 15:30:00 IST,1955.2,TARGET,2.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APLAPOLLO,2026-08-20 15:30:00 IST,BULL,2026-08-20 09:15:00 IST,2140.0,2061.87,2257.19,2296.26,2335.32,2374.38,2026-09-09 15:30:00 IST,2168.0,TIME_EXPIRY,0.3584,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APLLTD,2023-07-17 15:30:00 IST,BULL,2023-07-17 09:15:00 IST,662.1,633.13,705.56,720.04,734.53,749.02,2023-07-27 15:30:00 IST,720.04,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APOLLOHOSP,2017-12-07 15:30:00 IST,BULL,2017-12-07 09:15:00 IST,1172.5,1117.71,1254.68,1282.08,1309.47,1336.86,2017-12-27 15:30:00 IST,1232.25,TIME_EXPIRY,1.0906,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APOLLOHOSP,2017-12-15 15:30:00 IST,BULL,2017-12-15 09:15:00 IST,1198.1,1147.19,1274.47,1299.93,1325.38,1350.84,2018-01-04 15:30:00 IST,1196.3,TIME_EXPIRY,-0.0354,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APOLLOHOSP,2018-10-15 15:30:00 IST,BULL,2018-10-15 09:15:00 IST,1133.0,1067.89,1230.67,1263.22,1295.78,1328.33,2018-10-25 15:30:00 IST,1067.89,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APOLLOHOSP,2021-07-05 15:30:00 IST,BULL,2021-07-05 09:15:00 IST,3718.1,3585.01,3917.73,3984.27,4050.82,4117.36,2021-07-21 15:30:00 IST,3984.27,TARGET,2.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APOLLOHOSP,2022-07-08 15:30:00 IST,BULL,2022-07-08 09:15:00 IST,3936.15,3768.46,4187.68,4271.53,4355.37,4439.22,2022-07-28 15:30:00 IST,4190.5,TIME_EXPIRY,1.5168,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APOLLOHOSP,2024-01-01 15:30:00 IST,BULL,2024-01-01 09:15:00 IST,5750.05,5567.04,6024.57,6116.07,6207.58,6299.08,2024-01-19 15:30:00 IST,6116.07,TARGET,2.0,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APOLLOHOSP,2024-06-18 15:30:00 IST,BULL,2024-06-18 09:15:00 IST,6236.35,6062.68,6496.86,6583.69,6670.52,6757.36,2024-06-27 15:30:00 IST,6062.68,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APOLLOHOSP,2024-07-12 15:30:00 IST,BULL,2024-07-12 09:15:00 IST,6353.9,6196.93,6589.35,6667.84,6746.32,6824.8,2024-07-25 15:30:00 IST,6667.84,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APOLLOHOSP,2025-04-23 15:30:00 IST,BULL,2025-04-23 09:15:00 IST,7142.0,6931.07,7458.39,7563.85,7669.32,7774.78,2025-04-25 15:30:00 IST,6931.07,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APOLLOHOSP,2026-04-21 15:30:00 IST,BULL,2026-04-21 09:15:00 IST,7744.0,7457.58,8173.64,8316.85,8460.06,8603.28,2026-05-12 15:30:00 IST,8022.5,TIME_EXPIRY,0.9723,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APOLLOTYRE,2017-04-05 15:30:00 IST,BULL,2017-04-05 09:15:00 IST,211.95,203.42,224.75,229.01,233.28,237.54,2017-04-11 15:30:00 IST,229.01,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,APOLLOTYRE,2017-11-29 15:30:00 IST,BULL,2017-11-29 09:15:00 IST,258.8,247.92,275.12,280.56,286.0,291.44,2017-12-01 15:30:00 IST,247.92,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
